ts0,dt0,hr0,solar,wind,caiso_load,sol_wind,duck
2019-01-18 00:00:00.000000,2019-01-18,0,0,3179,,3179,
2019-01-18 01:00:00.000000,2019-01-18,1,0,2935,,2935,
2019-01-18 02:00:00.000000,2019-01-18,2,0,3081,,3081,
2019-01-18 03:00:00.000000,2019-01-18,3,0,2838,,2838,
2019-01-18 04:00:00.000000,2019-01-18,4,0,2827,,2827,
2019-01-18 05:00:00.000000,2019-01-18,5,0,2608,,2608,
2019-01-18 06:00:00.000000,2019-01-18,6,0,2252,,2252,
2019-01-18 07:00:00.000000,2019-01-18,7,30,2100,,2130,
2019-01-18 08:00:00.000000,2019-01-18,8,2522,1913,,4435,
2019-01-18 09:00:00.000000,2019-01-18,9,5278,2445,,7723,
2019-01-18 10:00:00.000000,2019-01-18,10,5573,2648,,8221,
2019-01-18 11:00:00.000000,2019-01-18,11,7132,2872,,10004,
2019-01-18 12:00:00.000000,2019-01-18,12,6962,2236,,9198,
2019-01-18 13:00:00.000000,2019-01-18,13,6573,1531,,8104,
2019-01-18 14:00:00.000000,2019-01-18,14,6845,1450,,8295,
2019-01-18 15:00:00.000000,2019-01-18,15,6510,1039,,7549,
2019-01-18 16:00:00.000000,2019-01-18,16,3051,1096,,4147,
2019-01-18 17:00:00.000000,2019-01-18,17,198,1183,,1381,
2019-01-18 18:00:00.000000,2019-01-18,18,11,1121,,1132,
2019-01-18 19:00:00.000000,2019-01-18,19,9,840,,849,
2019-01-18 20:00:00.000000,2019-01-18,20,9,703,,712,
2019-01-18 21:00:00.000000,2019-01-18,21,9,610,,619,
2019-01-18 22:00:00.000000,2019-01-18,22,9,511,,520,
2019-01-18 23:00:00.000000,2019-01-18,23,9,543,,552,
2019-01-19 00:00:00.000000,2019-01-19,0,0,577,,577,
2019-01-19 01:00:00.000000,2019-01-19,1,0,584,,584,
2019-01-19 02:00:00.000000,2019-01-19,2,0,579,,579,
2019-01-19 03:00:00.000000,2019-01-19,3,0,574,,574,
2019-01-19 04:00:00.000000,2019-01-19,4,0,604,,604,
2019-01-19 05:00:00.000000,2019-01-19,5,0,588,,588,
2019-01-19 06:00:00.000000,2019-01-19,6,0,467,,467,
2019-01-19 07:00:00.000000,2019-01-19,7,72,423,,495,
2019-01-19 08:00:00.000000,2019-01-19,8,2687,366,,3053,
2019-01-19 09:00:00.000000,2019-01-19,9,6398,390,,6788,
2019-01-19 10:00:00.000000,2019-01-19,10,7802,378,,8180,
2019-01-19 11:00:00.000000,2019-01-19,11,8157,368,,8525,
2019-01-19 12:00:00.000000,2019-01-19,12,8356,423,,8779,
2019-01-19 13:00:00.000000,2019-01-19,13,8305,397,,8702,
2019-01-19 14:00:00.000000,2019-01-19,14,8157,380,,8537,
2019-01-19 15:00:00.000000,2019-01-19,15,7079,364,,7443,
2019-01-19 16:00:00.000000,2019-01-19,16,3585,344,,3929,
2019-01-19 17:00:00.000000,2019-01-19,17,346,433,,779,
2019-01-19 18:00:00.000000,2019-01-19,18,0,426,,426,
2019-01-19 19:00:00.000000,2019-01-19,19,0,513,,513,
2019-01-19 20:00:00.000000,2019-01-19,20,0,578,,578,
2019-01-19 21:00:00.000000,2019-01-19,21,0,575,,575,
2019-01-19 22:00:00.000000,2019-01-19,22,0,531,,531,
2019-01-19 23:00:00.000000,2019-01-19,23,0,481,,481,
2019-01-20 00:00:00.000000,2019-01-20,0,0,441,,441,
2019-01-20 01:00:00.000000,2019-01-20,1,0,383,,383,
2019-01-20 02:00:00.000000,2019-01-20,2,0,406,,406,
2019-01-20 03:00:00.000000,2019-01-20,3,0,363,,363,
2019-01-20 04:00:00.000000,2019-01-20,4,0,459,,459,
2019-01-20 05:00:00.000000,2019-01-20,5,0,558,,558,
2019-01-20 06:00:00.000000,2019-01-20,6,0,599,,599,
2019-01-20 07:00:00.000000,2019-01-20,7,69,918,,987,
2019-01-20 08:00:00.000000,2019-01-20,8,2013,814,,2827,
2019-01-20 09:00:00.000000,2019-01-20,9,4006,1126,,5132,
2019-01-20 10:00:00.000000,2019-01-20,10,4902,1267,,6169,
2019-01-20 11:00:00.000000,2019-01-20,11,5344,1513,,6857,
2019-01-20 12:00:00.000000,2019-01-20,12,6108,1395,,7503,
2019-01-20 13:00:00.000000,2019-01-20,13,6727,2152,,8879,
2019-01-20 14:00:00.000000,2019-01-20,14,4593,2831,,7424,
2019-01-20 15:00:00.000000,2019-01-20,15,3612,2372,,5984,
2019-01-20 16:00:00.000000,2019-01-20,16,1782,2006,,3788,
2019-01-20 17:00:00.000000,2019-01-20,17,48,2338,,2386,
2019-01-20 18:00:00.000000,2019-01-20,18,8,3115,,3123,
2019-01-20 19:00:00.000000,2019-01-20,19,8,3647,,3655,
2019-01-20 20:00:00.000000,2019-01-20,20,8,3264,,3272,
2019-01-20 21:00:00.000000,2019-01-20,21,8,3393,,3401,
2019-01-20 22:00:00.000000,2019-01-20,22,8,3300,,3308,
2019-01-20 23:00:00.000000,2019-01-20,23,8,3458,,3466,
2019-01-21 00:00:00.000000,2019-01-21,0,0,4081,,4081,
2019-01-21 01:00:00.000000,2019-01-21,1,0,4158,,4158,
2019-01-21 02:00:00.000000,2019-01-21,2,0,3965,,3965,
2019-01-21 03:00:00.000000,2019-01-21,3,0,4069,,4069,
2019-01-21 04:00:00.000000,2019-01-21,4,0,3185,,3185,
2019-01-21 05:00:00.000000,2019-01-21,5,0,3461,,3461,
2019-01-21 06:00:00.000000,2019-01-21,6,0,3073,,3073,
2019-01-21 07:00:00.000000,2019-01-21,7,3,2639,,2642,
2019-01-21 08:00:00.000000,2019-01-21,8,2301,2485,,4786,
2019-01-21 09:00:00.000000,2019-01-21,9,6193,3095,,9288,
2019-01-21 10:00:00.000000,2019-01-21,10,7019,3449,,10468,
2019-01-21 11:00:00.000000,2019-01-21,11,7654,3832,,11486,
2019-01-21 12:00:00.000000,2019-01-21,12,7680,3992,,11672,
2019-01-21 13:00:00.000000,2019-01-21,13,7445,3749,,11194,
2019-01-21 14:00:00.000000,2019-01-21,14,6839,3258,,10097,
2019-01-21 15:00:00.000000,2019-01-21,15,6457,3183,,9640,
2019-01-21 16:00:00.000000,2019-01-21,16,3700,3036,,6736,
2019-01-21 17:00:00.000000,2019-01-21,17,275,3001,,3276,
2019-01-21 18:00:00.000000,2019-01-21,18,105,3087,,3192,
2019-01-21 19:00:00.000000,2019-01-21,19,105,3936,,4041,
2019-01-21 20:00:00.000000,2019-01-21,20,105,4183,,4288,
2019-01-21 21:00:00.000000,2019-01-21,21,105,4190,,4295,
2019-01-21 22:00:00.000000,2019-01-21,22,105,4144,,4249,
2019-01-21 23:00:00.000000,2019-01-21,23,105,4411,,4516,
2019-01-22 00:00:00.000000,2019-01-22,0,0,4023,,4023,
2019-01-22 01:00:00.000000,2019-01-22,1,0,3374,,3374,
2019-01-22 02:00:00.000000,2019-01-22,2,0,2989,,2989,
2019-01-22 03:00:00.000000,2019-01-22,3,0,2236,,2236,
2019-01-22 04:00:00.000000,2019-01-22,4,0,2190,,2190,
2019-01-22 05:00:00.000000,2019-01-22,5,0,2029,,2029,
2019-01-22 06:00:00.000000,2019-01-22,6,0,1653,,1653,
2019-01-22 07:00:00.000000,2019-01-22,7,62,1591,,1653,
2019-01-22 08:00:00.000000,2019-01-22,8,3384,1166,,4550,
2019-01-22 09:00:00.000000,2019-01-22,9,7353,1050,,8403,
2019-01-22 10:00:00.000000,2019-01-22,10,8021,1504,,9525,
2019-01-22 11:00:00.000000,2019-01-22,11,7555,1605,,9160,
2019-01-22 12:00:00.000000,2019-01-22,12,7730,1445,,9175,
2019-01-22 13:00:00.000000,2019-01-22,13,7821,1047,,8868,
2019-01-22 14:00:00.000000,2019-01-22,14,7913,787,,8700,
2019-01-22 15:00:00.000000,2019-01-22,15,7220,816,,8036,
2019-01-22 16:00:00.000000,2019-01-22,16,4886,633,,5519,
2019-01-22 17:00:00.000000,2019-01-22,17,313,437,,750,
2019-01-22 18:00:00.000000,2019-01-22,18,18,441,,459,
2019-01-22 19:00:00.000000,2019-01-22,19,18,399,,417,
2019-01-22 20:00:00.000000,2019-01-22,20,18,362,,380,
2019-01-22 21:00:00.000000,2019-01-22,21,18,410,,428,
2019-01-22 22:00:00.000000,2019-01-22,22,18,446,,464,
2019-01-22 23:00:00.000000,2019-01-22,23,18,526,,544,
2019-01-23 00:00:00.000000,2019-01-23,0,0,488,,488,
2019-01-23 01:00:00.000000,2019-01-23,1,0,478,,478,
2019-01-23 02:00:00.000000,2019-01-23,2,0,428,,428,
2019-01-23 03:00:00.000000,2019-01-23,3,0,433,,433,
2019-01-23 04:00:00.000000,2019-01-23,4,0,426,,426,
2019-01-23 05:00:00.000000,2019-01-23,5,0,386,,386,
2019-01-23 06:00:00.000000,2019-01-23,6,0,385,,385,
2019-01-23 07:00:00.000000,2019-01-23,7,92,350,,442,
2019-01-23 08:00:00.000000,2019-01-23,8,3400,117,,3517,
2019-01-23 09:00:00.000000,2019-01-23,9,7044,74,,7118,
2019-01-23 10:00:00.000000,2019-01-23,10,7794,92,,7886,
2019-01-23 11:00:00.000000,2019-01-23,11,8833,67,,8900,
2019-01-23 12:00:00.000000,2019-01-23,12,8519,57,,8576,
2019-01-23 13:00:00.000000,2019-01-23,13,8720,86,,8806,
2019-01-23 14:00:00.000000,2019-01-23,14,8765,289,,9054,
2019-01-23 15:00:00.000000,2019-01-23,15,7329,834,,8163,
2019-01-23 16:00:00.000000,2019-01-23,16,4772,440,,5212,
2019-01-23 17:00:00.000000,2019-01-23,17,349,753,,1102,
2019-01-23 18:00:00.000000,2019-01-23,18,56,1069,,1125,
2019-01-23 19:00:00.000000,2019-01-23,19,56,1699,,1755,
2019-01-23 20:00:00.000000,2019-01-23,20,56,969,,1025,
2019-01-23 21:00:00.000000,2019-01-23,21,56,863,,919,
2019-01-23 22:00:00.000000,2019-01-23,22,56,537,,593,
2019-01-23 23:00:00.000000,2019-01-23,23,56,385,,441,
2019-01-24 00:00:00.000000,2019-01-24,0,0,280,,280,
2019-01-24 01:00:00.000000,2019-01-24,1,0,292,,292,
2019-01-24 02:00:00.000000,2019-01-24,2,0,325,,325,
2019-01-24 03:00:00.000000,2019-01-24,3,0,496,,496,
2019-01-24 04:00:00.000000,2019-01-24,4,0,500,,500,
2019-01-24 05:00:00.000000,2019-01-24,5,0,529,,529,
2019-01-24 06:00:00.000000,2019-01-24,6,0,534,,534,
2019-01-24 07:00:00.000000,2019-01-24,7,104,521,,625,
2019-01-24 08:00:00.000000,2019-01-24,8,3322,466,,3788,
2019-01-24 09:00:00.000000,2019-01-24,9,7618,403,,8021,
2019-01-24 10:00:00.000000,2019-01-24,10,8671,560,,9231,
2019-01-24 11:00:00.000000,2019-01-24,11,8764,815,,9579,
2019-01-24 12:00:00.000000,2019-01-24,12,8692,829,,9521,
2019-01-24 13:00:00.000000,2019-01-24,13,8748,695,,9443,
2019-01-24 14:00:00.000000,2019-01-24,14,8379,591,,8970,
2019-01-24 15:00:00.000000,2019-01-24,15,7782,520,,8302,
2019-01-24 16:00:00.000000,2019-01-24,16,4418,392,,4810,
2019-01-24 17:00:00.000000,2019-01-24,17,487,304,,791,
2019-01-24 18:00:00.000000,2019-01-24,18,114,332,,446,
2019-01-24 19:00:00.000000,2019-01-24,19,114,396,,510,
2019-01-24 20:00:00.000000,2019-01-24,20,114,367,,481,
2019-01-24 21:00:00.000000,2019-01-24,21,114,296,,410,
2019-01-24 22:00:00.000000,2019-01-24,22,114,389,,503,
2019-01-24 23:00:00.000000,2019-01-24,23,114,361,,475,
2019-01-25 00:00:00.000000,2019-01-25,0,0,442,,442,
2019-01-25 01:00:00.000000,2019-01-25,1,0,460,,460,
2019-01-25 02:00:00.000000,2019-01-25,2,0,447,,447,
2019-01-25 03:00:00.000000,2019-01-25,3,0,401,,401,
2019-01-25 04:00:00.000000,2019-01-25,4,0,398,,398,
2019-01-25 05:00:00.000000,2019-01-25,5,0,368,,368,
2019-01-25 06:00:00.000000,2019-01-25,6,0,335,,335,
2019-01-25 07:00:00.000000,2019-01-25,7,136,305,,441,
2019-01-25 08:00:00.000000,2019-01-25,8,3555,357,,3912,
2019-01-25 09:00:00.000000,2019-01-25,9,7314,303,,7617,
2019-01-25 10:00:00.000000,2019-01-25,10,8276,251,,8527,
2019-01-25 11:00:00.000000,2019-01-25,11,8206,277,,8483,
2019-01-25 12:00:00.000000,2019-01-25,12,8130,196,,8326,
2019-01-25 13:00:00.000000,2019-01-25,13,8073,164,,8237,
2019-01-25 14:00:00.000000,2019-01-25,14,8102,92,,8194,
2019-01-25 15:00:00.000000,2019-01-25,15,7995,73,,8068,
2019-01-25 16:00:00.000000,2019-01-25,16,4871,88,,4959,
2019-01-25 17:00:00.000000,2019-01-25,17,476,153,,629,
2019-01-25 18:00:00.000000,2019-01-25,18,121,165,,286,
2019-01-25 19:00:00.000000,2019-01-25,19,59,163,,222,
2019-01-25 20:00:00.000000,2019-01-25,20,59,169,,228,
2019-01-25 21:00:00.000000,2019-01-25,21,59,181,,240,
2019-01-25 22:00:00.000000,2019-01-25,22,59,197,,256,
2019-01-25 23:00:00.000000,2019-01-25,23,59,158,,217,
2019-01-26 00:00:00.000000,2019-01-26,0,0,218,,218,
2019-01-26 01:00:00.000000,2019-01-26,1,0,291,,291,
2019-01-26 02:00:00.000000,2019-01-26,2,96,488,,584,
2019-01-26 03:00:00.000000,2019-01-26,3,96,562,,658,
2019-01-26 04:00:00.000000,2019-01-26,4,96,588,,684,
2019-01-26 05:00:00.000000,2019-01-26,5,96,602,,698,
2019-01-26 06:00:00.000000,2019-01-26,6,96,639,,735,
2019-01-26 07:00:00.000000,2019-01-26,7,117,648,,765,
2019-01-26 08:00:00.000000,2019-01-26,8,3507,644,,4151,
2019-01-26 09:00:00.000000,2019-01-26,9,7130,781,,7911,
2019-01-26 10:00:00.000000,2019-01-26,10,8408,887,,9295,
2019-01-26 11:00:00.000000,2019-01-26,11,8663,903,,9566,
2019-01-26 12:00:00.000000,2019-01-26,12,8423,1053,,9476,
2019-01-26 13:00:00.000000,2019-01-26,13,8541,915,,9456,
2019-01-26 14:00:00.000000,2019-01-26,14,7955,908,,8863,
2019-01-26 15:00:00.000000,2019-01-26,15,6837,719,,7556,
2019-01-26 16:00:00.000000,2019-01-26,16,3584,560,,4144,
2019-01-26 17:00:00.000000,2019-01-26,17,200,442,,642,
2019-01-26 18:00:00.000000,2019-01-26,18,11,467,,478,
2019-01-26 19:00:00.000000,2019-01-26,19,11,434,,445,
2019-01-26 20:00:00.000000,2019-01-26,20,11,375,,386,
2019-01-26 21:00:00.000000,2019-01-26,21,11,349,,360,
2019-01-26 22:00:00.000000,2019-01-26,22,11,224,,235,
2019-01-26 23:00:00.000000,2019-01-26,23,11,232,,243,
2019-01-27 00:00:00.000000,2019-01-27,0,0,226,,226,
2019-01-27 01:00:00.000000,2019-01-27,1,0,205,,205,
2019-01-27 02:00:00.000000,2019-01-27,2,0,171,,171,
2019-01-27 03:00:00.000000,2019-01-27,3,0,173,,173,
2019-01-27 04:00:00.000000,2019-01-27,4,0,223,,223,
2019-01-27 05:00:00.000000,2019-01-27,5,0,282,,282,
2019-01-27 06:00:00.000000,2019-01-27,6,0,308,,308,
2019-01-27 07:00:00.000000,2019-01-27,7,34,295,,329,
2019-01-27 08:00:00.000000,2019-01-27,8,2869,269,,3138,
2019-01-27 09:00:00.000000,2019-01-27,9,5473,276,,5749,
2019-01-27 10:00:00.000000,2019-01-27,10,7397,231,,7628,
2019-01-27 11:00:00.000000,2019-01-27,11,8357,216,,8573,
2019-01-27 12:00:00.000000,2019-01-27,12,8611,229,,8840,
2019-01-27 13:00:00.000000,2019-01-27,13,8603,223,,8826,
2019-01-27 14:00:00.000000,2019-01-27,14,8519,208,,8727,
2019-01-27 15:00:00.000000,2019-01-27,15,7586,209,,7795,
2019-01-27 16:00:00.000000,2019-01-27,16,4536,194,,4730,
2019-01-27 17:00:00.000000,2019-01-27,17,415,236,,651,
2019-01-27 18:00:00.000000,2019-01-27,18,4,298,,302,
2019-01-27 19:00:00.000000,2019-01-27,19,4,343,,347,
2019-01-27 20:00:00.000000,2019-01-27,20,4,510,,514,
2019-01-27 21:00:00.000000,2019-01-27,21,4,434,,438,
2019-01-27 22:00:00.000000,2019-01-27,22,4,436,,440,
2019-01-27 23:00:00.000000,2019-01-27,23,4,299,,303,
2019-01-28 00:00:00.000000,2019-01-28,0,0,271,,271,
2019-01-28 01:00:00.000000,2019-01-28,1,0,223,,223,
2019-01-28 02:00:00.000000,2019-01-28,2,0,251,,251,
2019-01-28 03:00:00.000000,2019-01-28,3,0,257,,257,
2019-01-28 04:00:00.000000,2019-01-28,4,0,254,,254,
2019-01-28 05:00:00.000000,2019-01-28,5,0,276,,276,
2019-01-28 06:00:00.000000,2019-01-28,6,0,271,,271,
2019-01-28 07:00:00.000000,2019-01-28,7,109,303,,412,
2019-01-28 08:00:00.000000,2019-01-28,8,2503,256,,2759,
2019-01-28 09:00:00.000000,2019-01-28,9,5312,215,,5527,
2019-01-28 10:00:00.000000,2019-01-28,10,5550,126,,5676,
2019-01-28 11:00:00.000000,2019-01-28,11,6154,129,,6283,
2019-01-28 12:00:00.000000,2019-01-28,12,6545,99,,6644,
2019-01-28 13:00:00.000000,2019-01-28,13,6684,99,,6783,
2019-01-28 14:00:00.000000,2019-01-28,14,5892,145,,6037,
2019-01-28 15:00:00.000000,2019-01-28,15,3778,217,,3995,
2019-01-28 16:00:00.000000,2019-01-28,16,1537,189,,1726,
2019-01-28 17:00:00.000000,2019-01-28,17,105,158,,263,
2019-01-28 18:00:00.000000,2019-01-28,18,11,174,,185,
2019-01-28 19:00:00.000000,2019-01-28,19,11,183,,194,
2019-01-28 20:00:00.000000,2019-01-28,20,11,132,,143,
2019-01-28 21:00:00.000000,2019-01-28,21,11,120,,131,
2019-01-28 22:00:00.000000,2019-01-28,22,11,120,,131,
2019-01-28 23:00:00.000000,2019-01-28,23,11,90,,101,
2019-01-29 00:00:00.000000,2019-01-29,0,0,84,,84,
2019-01-29 01:00:00.000000,2019-01-29,1,0,24,,24,
2019-01-29 02:00:00.000000,2019-01-29,2,0,26,,26,
2019-01-29 03:00:00.000000,2019-01-29,3,0,41,,41,
2019-01-29 04:00:00.000000,2019-01-29,4,0,10,,10,
2019-01-29 05:00:00.000000,2019-01-29,5,0,54,,54,
2019-01-29 06:00:00.000000,2019-01-29,6,0,82,,82,
2019-01-29 07:00:00.000000,2019-01-29,7,6,172,,178,
2019-01-29 08:00:00.000000,2019-01-29,8,1346,362,,1708,
2019-01-29 09:00:00.000000,2019-01-29,9,4051,340,,4391,
2019-01-29 10:00:00.000000,2019-01-29,10,5357,352,,5709,
2019-01-29 11:00:00.000000,2019-01-29,11,5667,506,,6173,
2019-01-29 12:00:00.000000,2019-01-29,12,5846,558,,6404,
2019-01-29 13:00:00.000000,2019-01-29,13,4810,766,,5576,
2019-01-29 14:00:00.000000,2019-01-29,14,4188,1036,,5224,
2019-01-29 15:00:00.000000,2019-01-29,15,3644,902,,4546,
2019-01-29 16:00:00.000000,2019-01-29,16,2174,467,,2641,
2019-01-29 17:00:00.000000,2019-01-29,17,334,285,,619,
2019-01-29 18:00:00.000000,2019-01-29,18,24,333,,357,
2019-01-29 19:00:00.000000,2019-01-29,19,24,282,,306,
2019-01-29 20:00:00.000000,2019-01-29,20,24,608,,632,
2019-01-29 21:00:00.000000,2019-01-29,21,24,574,,598,
2019-01-29 22:00:00.000000,2019-01-29,22,24,427,,451,
2019-01-29 23:00:00.000000,2019-01-29,23,24,522,,546,
2019-01-30 00:00:00.000000,2019-01-30,0,0,382,,382,
2019-01-30 01:00:00.000000,2019-01-30,1,0,312,,312,
2019-01-30 02:00:00.000000,2019-01-30,2,0,232,,232,
2019-01-30 03:00:00.000000,2019-01-30,3,0,122,,122,
2019-01-30 04:00:00.000000,2019-01-30,4,0,128,,128,
2019-01-30 05:00:00.000000,2019-01-30,5,0,96,,96,
2019-01-30 06:00:00.000000,2019-01-30,6,0,62,,62,
2019-01-30 07:00:00.000000,2019-01-30,7,57,111,,168,
2019-01-30 08:00:00.000000,2019-01-30,8,1678,180,,1858,
2019-01-30 09:00:00.000000,2019-01-30,9,4307,138,,4445,
2019-01-30 10:00:00.000000,2019-01-30,10,5335,147,,5482,
2019-01-30 11:00:00.000000,2019-01-30,11,6539,170,,6709,
2019-01-30 12:00:00.000000,2019-01-30,12,7572,146,,7718,
2019-01-30 13:00:00.000000,2019-01-30,13,7577,174,,7751,
2019-01-30 14:00:00.000000,2019-01-30,14,6917,200,,7117,
2019-01-30 15:00:00.000000,2019-01-30,15,6098,199,,6297,
2019-01-30 16:00:00.000000,2019-01-30,16,3634,192,,3826,
2019-01-30 17:00:00.000000,2019-01-30,17,426,176,,602,
2019-01-30 18:00:00.000000,2019-01-30,18,2,170,,172,
2019-01-30 19:00:00.000000,2019-01-30,19,2,209,,211,
2019-01-30 20:00:00.000000,2019-01-30,20,2,224,,226,
2019-01-30 21:00:00.000000,2019-01-30,21,2,267,,269,
2019-01-30 22:00:00.000000,2019-01-30,22,2,300,,302,
2019-01-30 23:00:00.000000,2019-01-30,23,2,278,,280,
2019-01-31 00:00:00.000000,2019-01-31,0,0,275,,275,
2019-01-31 01:00:00.000000,2019-01-31,1,0,242,,242,
2019-01-31 02:00:00.000000,2019-01-31,2,0,241,,241,
2019-01-31 03:00:00.000000,2019-01-31,3,0,285,,285,
2019-01-31 04:00:00.000000,2019-01-31,4,0,324,,324,
2019-01-31 05:00:00.000000,2019-01-31,5,0,344,,344,
2019-01-31 06:00:00.000000,2019-01-31,6,0,373,,373,
2019-01-31 07:00:00.000000,2019-01-31,7,97,180,,277,
2019-01-31 08:00:00.000000,2019-01-31,8,1332,230,,1562,
2019-01-31 09:00:00.000000,2019-01-31,9,2793,207,,3000,
2019-01-31 10:00:00.000000,2019-01-31,10,3959,281,,4240,
2019-01-31 11:00:00.000000,2019-01-31,11,5502,363,,5865,
2019-01-31 12:00:00.000000,2019-01-31,12,5196,411,,5607,
2019-01-31 13:00:00.000000,2019-01-31,13,5421,496,,5917,
2019-01-31 14:00:00.000000,2019-01-31,14,5737,504,,6241,
2019-01-31 15:00:00.000000,2019-01-31,15,5343,712,,6055,
2019-01-31 16:00:00.000000,2019-01-31,16,3511,553,,4064,
2019-01-31 17:00:00.000000,2019-01-31,17,246,740,,986,
2019-01-31 18:00:00.000000,2019-01-31,18,55,519,,574,
2019-01-31 19:00:00.000000,2019-01-31,19,55,284,,339,
2019-01-31 20:00:00.000000,2019-01-31,20,55,240,,295,
2019-01-31 21:00:00.000000,2019-01-31,21,55,279,,334,
2019-01-31 22:00:00.000000,2019-01-31,22,55,406,,461,
2019-01-31 23:00:00.000000,2019-01-31,23,55,642,,697,
2019-02-01 00:00:00.000000,2019-02-01,0,0,518,,518,
2019-02-01 01:00:00.000000,2019-02-01,1,0,475,,475,
2019-02-01 02:00:00.000000,2019-02-01,2,0,471,,471,
2019-02-01 03:00:00.000000,2019-02-01,3,0,295,,295,
2019-02-01 04:00:00.000000,2019-02-01,4,0,346,,346,
2019-02-01 05:00:00.000000,2019-02-01,5,0,325,,325,
2019-02-01 06:00:00.000000,2019-02-01,6,0,324,,324,
2019-02-01 07:00:00.000000,2019-02-01,7,156,296,,452,
2019-02-01 08:00:00.000000,2019-02-01,8,3031,320,,3351,
2019-02-01 09:00:00.000000,2019-02-01,9,5919,249,,6168,
2019-02-01 10:00:00.000000,2019-02-01,10,6450,261,,6711,
2019-02-01 11:00:00.000000,2019-02-01,11,5955,330,,6285,
2019-02-01 12:00:00.000000,2019-02-01,12,6427,334,,6761,
2019-02-01 13:00:00.000000,2019-02-01,13,5816,308,,6124,
2019-02-01 14:00:00.000000,2019-02-01,14,5466,296,,5762,
2019-02-01 15:00:00.000000,2019-02-01,15,4162,361,,4523,
2019-02-01 16:00:00.000000,2019-02-01,16,1527,530,,2057,
2019-02-01 17:00:00.000000,2019-02-01,17,189,876,,1065,
2019-02-01 18:00:00.000000,2019-02-01,18,122,1295,,1417,
2019-02-01 19:00:00.000000,2019-02-01,19,122,1686,,1808,
2019-02-01 20:00:00.000000,2019-02-01,20,122,1987,,2109,
2019-02-01 21:00:00.000000,2019-02-01,21,122,1986,,2108,
2019-02-01 22:00:00.000000,2019-02-01,22,122,1651,,1773,
2019-02-01 23:00:00.000000,2019-02-01,23,122,1627,,1749,
2019-02-02 00:00:00.000000,2019-02-02,0,0,1642,,1642,
2019-02-02 01:00:00.000000,2019-02-02,1,0,1623,,1623,
2019-02-02 02:00:00.000000,2019-02-02,2,0,1574,,1574,
2019-02-02 03:00:00.000000,2019-02-02,3,0,1763,,1763,
2019-02-02 04:00:00.000000,2019-02-02,4,0,1485,,1485,
2019-02-02 05:00:00.000000,2019-02-02,5,0,1511,,1511,
2019-02-02 06:00:00.000000,2019-02-02,6,0,972,,972,
2019-02-02 07:00:00.000000,2019-02-02,7,13,1251,,1264,
2019-02-02 08:00:00.000000,2019-02-02,8,697,1285,,1982,
2019-02-02 09:00:00.000000,2019-02-02,9,1941,1023,,2964,
2019-02-02 10:00:00.000000,2019-02-02,10,3273,1764,,5037,
2019-02-02 11:00:00.000000,2019-02-02,11,4407,1448,,5855,
2019-02-02 12:00:00.000000,2019-02-02,12,3535,1153,,4688,
2019-02-02 13:00:00.000000,2019-02-02,13,3521,1511,,5032,
2019-02-02 14:00:00.000000,2019-02-02,14,3730,1951,,5681,
2019-02-02 15:00:00.000000,2019-02-02,15,3251,1517,,4768,
2019-02-02 16:00:00.000000,2019-02-02,16,1640,1533,,3173,
2019-02-02 17:00:00.000000,2019-02-02,17,219,1965,,2184,
2019-02-02 18:00:00.000000,2019-02-02,18,6,1904,,1910,
2019-02-02 19:00:00.000000,2019-02-02,19,6,1636,,1642,
2019-02-02 20:00:00.000000,2019-02-02,20,6,1381,,1387,
2019-02-02 21:00:00.000000,2019-02-02,21,6,1803,,1809,
2019-02-02 22:00:00.000000,2019-02-02,22,6,2257,,2263,
2019-02-02 23:00:00.000000,2019-02-02,23,6,2687,,2693,
2019-02-03 00:00:00.000000,2019-02-03,0,0,2792,,2792,
2019-02-03 01:00:00.000000,2019-02-03,1,0,2743,,2743,
2019-02-03 02:00:00.000000,2019-02-03,2,0,2549,,2549,
2019-02-03 03:00:00.000000,2019-02-03,3,0,2594,,2594,
2019-02-03 04:00:00.000000,2019-02-03,4,0,2425,,2425,
2019-02-03 05:00:00.000000,2019-02-03,5,0,2227,,2227,
2019-02-03 06:00:00.000000,2019-02-03,6,0,2021,,2021,
2019-02-03 07:00:00.000000,2019-02-03,7,134,1598,,1732,
2019-02-03 08:00:00.000000,2019-02-03,8,2823,1527,,4350,
2019-02-03 09:00:00.000000,2019-02-03,9,4819,1531,,6350,
2019-02-03 10:00:00.000000,2019-02-03,10,6468,2186,,8654,
2019-02-03 11:00:00.000000,2019-02-03,11,6734,2020,,8754,
2019-02-03 12:00:00.000000,2019-02-03,12,6755,2153,,8908,
2019-02-03 13:00:00.000000,2019-02-03,13,6647,2562,,9209,
2019-02-03 14:00:00.000000,2019-02-03,14,6506,2804,,9310,
2019-02-03 15:00:00.000000,2019-02-03,15,5796,2651,,8447,
2019-02-03 16:00:00.000000,2019-02-03,16,3513,2862,,6375,
2019-02-03 17:00:00.000000,2019-02-03,17,361,2421,,2782,
2019-02-03 18:00:00.000000,2019-02-03,18,6,1912,,1918,
2019-02-03 19:00:00.000000,2019-02-03,19,6,1422,,1428,
2019-02-03 20:00:00.000000,2019-02-03,20,6,1329,,1335,
2019-02-03 21:00:00.000000,2019-02-03,21,6,1337,,1343,
2019-02-03 22:00:00.000000,2019-02-03,22,6,1413,,1419,
